Datetime,Open,High,Low,Close,Adj Close,Volume
2022-12-14 14:30:00-05:00,399.6099853515625,403.5899963378906,396.3800048828125,398.7099914550781,398.7099914550781,29944446
2022-12-14 15:30:00-05:00,398.70001220703125,400.94000244140625,397.70001220703125,399.4100036621094,399.4100036621094,14501801
2022-12-15 09:30:00-05:00,394.29998779296875,395.25,390.29998779296875,391.1600036621094,391.1600036621094,24193179
2022-12-15 10:30:00-05:00,391.1400146484375,391.94000244140625,389.1499938964844,389.78009033203125,389.78009033203125,15165129
2022-12-15 11:30:00-05:00,389.79998779296875,390.1300048828125,388.7300109863281,389.7699890136719,389.7699890136719,10043325
2022-12-15 12:30:00-05:00,389.739990234375,390.4100036621094,387.885009765625,388.3900146484375,388.3900146484375,10573059
2022-12-15 13:30:00-05:00,388.3699951171875,388.989990234375,388.0,388.3699951171875,388.3699951171875,8623838
2022-12-15 14:30:00-05:00,388.3800048828125,390.8550109863281,388.3500061035156,390.6300048828125,390.6300048828125,13532185
2022-12-15 15:30:00-05:00,390.5799865722656,390.8800048828125,388.94000244140625,389.6499938964844,389.6499938964844,17824261
2022-12-16 09:30:00-05:00,385.17999267578125,386.57501220703125,382.6099853515625,382.6400146484375,382.6400146484375,20175433
2022-12-16 10:30:00-05:00,382.6400146484375,383.5289001464844,381.8500061035156,382.44000244140625,382.44000244140625,25507017
2022-12-16 11:30:00-05:00,382.45001220703125,383.1000061035156,381.3599853515625,382.1300048828125,382.1300048828125,7397792
2022-12-16 12:30:00-05:00,382.1199951171875,382.8890075683594,381.0400085449219,381.1600036621094,381.1600036621094,7652962
2022-12-16 13:30:00-05:00,381.1700134277344,382.7699890136719,381.0799865722656,381.7250061035156,381.7250061035156,9487665
2022-12-16 14:30:00-05:00,381.739990234375,384.2200012207031,381.20001220703125,384.0799865722656,384.0799865722656,12893055
2022-12-16 15:30:00-05:00,384.0899963378906,384.9599914550781,383.2799987792969,383.29998779296875,383.29998779296875,20183381
2022-12-19 09:30:00-05:00,383.4700012207031,383.82000732421875,381.739990234375,383.5201110839844,383.5201110839844,11527203
2022-12-19 10:30:00-05:00,383.5299987792969,383.5299987792969,381.17498779296875,381.6099853515625,381.6099853515625,6923207
2022-12-19 11:30:00-05:00,381.6300048828125,381.7799987792969,380.4100036621094,381.0050048828125,381.0050048828125,7851960
2022-12-19 12:30:00-05:00,381.010009765625,381.7300109863281,380.760009765625,381.0765075683594,381.0765075683594,5055806
2022-12-19 13:30:00-05:00,381.04998779296875,381.19000244140625,378.6549987792969,378.6549987792969,378.6549987792969,9560776
2022-12-19 14:30:00-05:00,378.6549987792969,379.54998779296875,378.2799987792969,378.80499267578125,378.80499267578125,11805396
2022-12-19 15:30:00-05:00,378.81500244140625,380.4100036621094,378.5530090332031,379.989990234375,379.989990234375,11219657
2022-12-20 09:30:00-05:00,379.2300109863281,381.6499938964844,377.94000244140625,381.4700927734375,381.4700927734375,14574668
2022-12-20 10:30:00-05:00,381.4800109863281,382.1400146484375,378.8500061035156,379.17999267578125,379.17999267578125,10793846
2022-12-20 11:30:00-05:00,379.1700134277344,381.2900085449219,379.0899963378906,380.6700134277344,380.6700134277344,8601333
2022-12-20 12:30:00-05:00,380.6400146484375,381.68499755859375,380.010009765625,381.5,381.5,6971623
2022-12-20 13:30:00-05:00,381.510009765625,382.2300109863281,381.05999755859375,381.3599853515625,381.3599853515625,6227816
2022-12-20 14:30:00-05:00,381.3699951171875,381.42999267578125,380.05999755859375,381.0299987792969,381.0299987792969,8856480
2022-12-20 15:30:00-05:00,381.0299987792969,381.5799865722656,380.3999938964844,380.5199890136719,380.5199890136719,7468194
2022-12-21 09:30:00-05:00,383.25,385.2200012207031,382.69000244140625,385.1499938964844,385.1499938964844,14254487
2022-12-21 10:30:00-05:00,385.1499938964844,387.29998779296875,385.0,386.4599914550781,386.4599914550781,11207637
2022-12-21 11:30:00-05:00,386.4599914550781,386.8297119140625,385.4100036621094,385.6449890136719,385.6449890136719,5761179
2022-12-21 12:30:00-05:00,385.6388854980469,386.82000732421875,385.6300048828125,385.7449951171875,385.7449951171875,5196753
2022-12-21 13:30:00-05:00,385.739990234375,387.4100036621094,385.7099914550781,386.45001220703125,386.45001220703125,6662177
2022-12-21 14:30:00-05:00,386.4700012207031,386.8699951171875,385.5400085449219,385.55999755859375,385.55999755859375,10970970
2022-12-21 15:30:00-05:00,385.55999755859375,386.2900085449219,385.239990234375,386.2300109863281,386.2300109863281,9923603
2022-12-22 09:30:00-05:00,383.1899108886719,383.2099914550781,379.3599853515625,379.4960021972656,379.4960021972656,15389344
2022-12-22 10:30:00-05:00,379.489990234375,379.80999755859375,378.6600036621094,379.1499938964844,379.1499938964844,10163755
2022-12-22 11:30:00-05:00,379.30010986328125,379.3393859863281,376.52899169921875,376.7200012207031,376.7200012207031,9152306
2022-12-22 12:30:00-05:00,376.7200012207031,376.94000244140625,375.2200012207031,375.489990234375,375.489990234375,9001445
2022-12-22 13:30:00-05:00,375.489990234375,377.3399963378906,374.7699890136719,377.2099914550781,377.2099914550781,10747165
2022-12-22 14:30:00-05:00,377.2200012207031,380.3900146484375,376.75,380.2799072265625,380.2799072265625,13931235
2022-12-22 15:30:00-05:00,380.2699890136719,380.82000732421875,378.93499755859375,380.75,380.75,17573005
2022-12-23 09:30:00-05:00,379.6499938964844,381.80999755859375,378.0299987792969,381.3999938964844,381.3999938964844,14046727
2022-12-23 10:30:00-05:00,381.8299865722656,382.68499755859375,380.0,380.9299011230469,380.9299011230469,7948614
2022-12-23 11:30:00-05:00,380.92999267578125,382.6700134277344,380.79998779296875,382.1300048828125,382.1300048828125,6255550
2022-12-23 12:30:00-05:00,382.1300048828125,382.8500061035156,381.54998779296875,382.05999755859375,382.05999755859375,6194155
2022-12-23 13:30:00-05:00,382.05999755859375,382.42950439453125,381.0299987792969,381.68499755859375,381.68499755859375,3802911
2022-12-23 14:30:00-05:00,381.69000244140625,383.05999755859375,381.69000244140625,382.04998779296875,382.04998779296875,6102224
2022-12-23 15:30:00-05:00,382.04998779296875,382.95001220703125,381.55999755859375,382.9100036621094,382.9100036621094,7278011
2022-12-27 09:30:00-05:00,382.7900085449219,383.010009765625,379.6499938964844,382.4100036621094,382.4100036621094,12365271
2022-12-27 10:30:00-05:00,382.3999938964844,383.1499938964844,381.6099853515625,382.34991455078125,382.34991455078125,6916905
2022-12-27 11:30:00-05:00,382.3500061035156,383.0199890136719,381.95098876953125,382.1300048828125,382.1300048828125,4665338
2022-12-27 12:30:00-05:00,382.1299133300781,382.6099853515625,381.4649963378906,381.96990966796875,381.96990966796875,4164240
2022-12-27 13:30:00-05:00,381.9700012207031,382.0400085449219,380.635009765625,380.7300109863281,380.7300109863281,5187465
2022-12-27 14:30:00-05:00,380.7300109863281,382.1199951171875,380.5,381.9700012207031,381.9700012207031,5278889
2022-12-27 15:30:00-05:00,381.9800109863281,382.3599853515625,380.7099914550781,381.3800048828125,381.3800048828125,7572125
2022-12-28 09:30:00-05:00,381.3299865722656,383.3900146484375,380.25,380.6650085449219,380.6650085449219,10117894
2022-12-28 10:30:00-05:00,380.6499938964844,381.04998779296875,378.489990234375,379.1499938964844,379.1499938964844,8545387
2022-12-28 11:30:00-05:00,379.1499938964844,379.260009765625,377.29998779296875,377.8500061035156,377.8500061035156,8424073
2022-12-28 12:30:00-05:00,377.8599853515625,380.23968505859375,377.79998779296875,379.32000732421875,379.32000732421875,7213284
2022-12-28 13:30:00-05:00,379.32000732421875,379.3489990234375,378.1300048828125,378.3800048828125,378.3800048828125,5135257
2022-12-28 14:30:00-05:00,378.4700012207031,379.3900146484375,376.8399963378906,377.09100341796875,377.09100341796875,10378198
2022-12-28 15:30:00-05:00,377.0899963378906,377.5199890136719,376.4200134277344,376.67999267578125,376.67999267578125,11829170
2022-12-29 09:30:00-05:00,379.6300048828125,382.9200134277344,379.0799865722656,382.29998779296875,382.29998779296875,17593452
2022-12-29 10:30:00-05:00,382.3183898925781,383.260009765625,382.2749938964844,382.8599853515625,382.8599853515625,9126580
2022-12-29 11:30:00-05:00,382.8500061035156,384.239990234375,382.8500061035156,383.7950134277344,383.7950134277344,7036883
2022-12-29 12:30:00-05:00,383.79998779296875,383.9800109863281,383.19000244140625,383.60009765625,383.60009765625,4059107
2022-12-29 13:30:00-05:00,383.6099853515625,384.3500061035156,383.3399963378906,383.6050109863281,383.6050109863281,5250350
2022-12-29 14:30:00-05:00,383.6099853515625,384.0899963378906,383.1499938964844,383.4363098144531,383.4363098144531,5165310
2022-12-29 15:30:00-05:00,383.43499755859375,384.0400085449219,383.19000244140625,383.3599853515625,383.3599853515625,9029341
2022-12-30 09:30:00-05:00,380.6400146484375,381.6199951171875,379.0199890136719,380.7900085449219,380.7900085449219,11152173
2022-12-30 10:30:00-05:00,380.80999755859375,381.54998779296875,379.6499938964844,379.8500061035156,379.8500061035156,5412940
2022-12-30 11:30:00-05:00,379.79998779296875,380.9599914550781,379.625,380.7575988769531,380.7575988769531,4431478
2022-12-30 12:30:00-05:00,380.7749938964844,381.0799865722656,378.42999267578125,379.3450012207031,379.3450012207031,5705743
2022-12-30 13:30:00-05:00,379.3599853515625,380.04998779296875,378.5899963378906,379.1199951171875,379.1199951171875,8380167
2022-12-30 14:30:00-05:00,379.1400146484375,381.0199890136719,378.69140625,380.30499267578125,380.30499267578125,11169845
2022-12-30 15:30:00-05:00,380.32000732421875,382.5799865722656,380.19500732421875,382.42999267578125,382.42999267578125,22578268
2023-01-03 09:30:00-05:00,384.3699951171875,386.42999267578125,380.1449890136719,380.94000244140625,380.94000244140625,18966193
2023-01-03 10:30:00-05:00,380.1600036621094,382.3299865722656,379.4800109863281,380.0299987792969,380.0299987792969,10055530
2023-01-03 11:30:00-05:00,380.0382080078125,380.04998779296875,378.42999267578125,378.94000244140625,378.94000244140625,8265315
2023-01-03 12:30:00-05:00,378.9649963378906,380.0199890136719,377.83099365234375,379.5199890136719,379.5199890136719,6272148
2023-01-03 13:30:00-05:00,379.5199890136719,380.2300109863281,378.7900085449219,378.989990234375,378.989990234375,5515490
2023-01-03 14:30:00-05:00,379.0,381.1499938964844,378.0899963378906,380.3599853515625,380.3599853515625,9704030
2023-01-03 15:30:00-05:00,380.3699951171875,381.29998779296875,380.2900085449219,380.8299865722656,380.8299865722656,8620851
2023-01-04 09:30:00-05:00,383.17999267578125,384.2699890136719,380.0,381.6499938964844,381.6499938964844,15910269
2023-01-04 10:30:00-05:00,381.6499938964844,383.69000244140625,380.8599853515625,383.58099365234375,383.58099365234375,8410710
2023-01-04 11:30:00-05:00,383.6000061035156,385.8800048828125,383.6000061035156,385.19500732421875,385.19500732421875,8767655
2023-01-04 12:30:00-05:00,385.20001220703125,385.739990234375,383.6499938964844,384.8299865722656,384.8299865722656,6004648
2023-01-04 13:30:00-05:00,384.8299865722656,385.55999755859375,381.20001220703125,381.5,381.5,11743593
2023-01-04 14:30:00-05:00,381.8299865722656,384.0799865722656,381.1400146484375,382.7650146484375,382.7650146484375,10290375
2023-01-04 15:30:00-05:00,382.760009765625,383.989990234375,381.21630859375,383.7300109863281,383.7300109863281,12739800
2023-01-05 09:30:00-05:00,381.7200012207031,381.8399963378906,378.8900146484375,380.2401123046875,380.2401123046875,18961138
2023-01-05 10:30:00-05:00,380.2300109863281,380.70001220703125,378.8299865722656,379.30499267578125,379.30499267578125,10574300
2023-01-05 11:30:00-05:00,379.2898864746094,380.19000244140625,379.0950012207031,379.75,379.75,6044015
2023-01-05 12:30:00-05:00,379.7398986816406,381.42999267578125,379.0400085449219,380.7699890136719,380.7699890136719,7784710
2023-01-05 13:30:00-05:00,380.7699890136719,381.4700012207031,380.05999755859375,380.17999267578125,380.17999267578125,7093374
2023-01-05 14:30:00-05:00,380.19000244140625,381.7099914550781,379.3900146484375,379.6199951171875,379.6199951171875,6932970
2023-01-05 15:30:00-05:00,379.6300048828125,379.9549865722656,378.9150085449219,379.3699951171875,379.3699951171875,10249679
2023-01-06 09:30:00-05:00,382.6099853515625,383.9599914550781,379.45001220703125,382.92999267578125,382.92999267578125,22202039
2023-01-06 10:30:00-05:00,382.92999267578125,386.1099853515625,382.8949890136719,385.3399963378906,385.3399963378906,17048487
2023-01-06 11:30:00-05:00,385.3500061035156,386.7200012207031,385.0,385.57110595703125,385.57110595703125,8450619
2023-01-06 12:30:00-05:00,385.5899963378906,386.2301025390625,385.05999755859375,386.1300048828125,386.1300048828125,5665396
2023-01-06 13:30:00-05:00,386.1379089355469,388.1400146484375,386.1034851074219,387.75,387.75,9815722
2023-01-06 14:30:00-05:00,387.75,389.25,387.7149963378906,388.3699951171875,388.3699951171875,10818849
2023-01-06 15:30:00-05:00,388.375,389.07000732421875,387.7300109863281,388.0400085449219,388.0400085449219,16841126
2023-01-09 09:30:00-05:00,390.3699951171875,392.1600036621094,389.3500061035156,391.41900634765625,391.41900634765625,13099474
2023-01-09 10:30:00-05:00,391.41900634765625,393.70001220703125,391.41900634765625,393.5199890136719,393.5199890136719,8414992
2023-01-09 11:30:00-05:00,393.5199890136719,393.63800048828125,392.42999267578125,392.9100036621094,392.9100036621094,6497702
2023-01-09 12:30:00-05:00,392.9100036621094,392.9700012207031,391.510009765625,392.0,392.0,6694652
2023-01-09 13:30:00-05:00,391.9949951171875,392.0400085449219,389.8699951171875,390.57000732421875,390.57000732421875,10240055
2023-01-09 14:30:00-05:00,390.57000732421875,390.739990234375,388.19000244140625,388.3598937988281,388.3598937988281,9596222
2023-01-09 15:30:00-05:00,388.3599853515625,388.54998779296875,387.6700134277344,387.8699951171875,387.8699951171875,11053031
2023-01-10 09:30:00-05:00,387.25,389.989990234375,387.0199890136719,388.260009765625,388.260009765625,13669290
2023-01-10 10:30:00-05:00,388.2550048828125,388.79998779296875,386.2699890136719,388.0090026855469,388.0090026855469,7990937
2023-01-10 11:30:00-05:00,388.0090026855469,388.6700134277344,387.19000244140625,388.07000732421875,388.07000732421875,5492681
2023-01-10 12:30:00-05:00,388.05999755859375,389.3900146484375,387.9599914550781,388.92999267578125,388.92999267578125,5010524
2023-01-10 13:30:00-05:00,388.93499755859375,390.1300048828125,388.80999755859375,389.9049987792969,389.9049987792969,5998109
2023-01-10 14:30:00-05:00,389.9100036621094,390.2200012207031,388.760009765625,389.5,389.5,6514861
2023-01-10 15:30:00-05:00,389.5,390.6499938964844,389.2900085449219,390.6099853515625,390.6099853515625,9940925
2023-01-11 09:30:00-05:00,392.2300109863281,393.1593933105469,391.79998779296875,393.0400085449219,393.0400085449219,11151146
2023-01-11 10:30:00-05:00,393.04998779296875,393.05999755859375,391.3800048828125,392.6099853515625,392.6099853515625,8097620
2023-01-11 11:30:00-05:00,392.6199951171875,393.6300048828125,392.32000732421875,393.44500732421875,393.44500732421875,6573460
2023-01-11 12:30:00-05:00,393.45001220703125,394.2799987792969,392.94500732421875,393.8349914550781,393.8349914550781,6350520
2023-01-11 13:30:00-05:00,393.8450012207031,394.1199951171875,393.17999267578125,393.80999755859375,393.80999755859375,5246299
2023-01-11 14:30:00-05:00,393.8999938964844,394.9200134277344,393.7650146484375,394.57501220703125,394.57501220703125,8440632
2023-01-11 15:30:00-05:00,394.5815124511719,395.6000061035156,394.0299987792969,395.510009765625,395.510009765625,15612618
2023-01-12 09:30:00-05:00,396.6700134277344,396.9649963378906,392.4200134277344,395.9200134277344,395.9200134277344,25860309
2023-01-12 10:30:00-05:00,395.9200134277344,396.989990234375,394.3599853515625,395.71990966796875,395.71990966796875,11201516
2023-01-12 11:30:00-05:00,395.7200012207031,397.92999267578125,394.739990234375,397.8399963378906,397.8399963378906,6599773
2023-01-12 12:30:00-05:00,397.8399963378906,398.389892578125,395.8999938964844,396.20001220703125,396.20001220703125,9310839
2023-01-12 13:30:00-05:00,396.17999267578125,398.4849853515625,395.5299987792969,397.4599914550781,397.4599914550781,9270250
2023-01-12 14:30:00-05:00,397.4540100097656,397.9800109863281,396.25,396.67999267578125,396.67999267578125,9068495
2023-01-12 15:30:00-05:00,396.68499755859375,397.1600036621094,395.8599853515625,396.94000244140625,396.94000244140625,9617304
2023-01-13 09:30:00-05:00,393.6199951171875,396.55999755859375,393.3399963378906,396.489990234375,396.489990234375,13819159
2023-01-13 10:30:00-05:00,396.5,396.760009765625,395.3699951171875,395.989990234375,395.989990234375,6918692
2023-01-13 11:30:00-05:00,396.010009765625,396.5899963378906,395.2300109863281,396.4800109863281,396.4800109863281,5225535
2023-01-13 12:30:00-05:00,396.4800109863281,396.9200134277344,396.0199890136719,396.44989013671875,396.44989013671875,4502404
2023-01-13 13:30:00-05:00,396.45001220703125,397.7699890136719,396.3299865722656,397.5799865722656,397.5799865722656,6879053
2023-01-13 14:30:00-05:00,397.5899963378906,398.29998779296875,397.30999755859375,398.2806091308594,398.2806091308594,7960056
2023-01-13 15:30:00-05:00,398.29998779296875,399.1000061035156,398.1700134277344,398.4700012207031,398.4700012207031,11103849
2023-01-17 09:30:00-05:00,398.4800109863281,400.2300109863281,397.6199951171875,399.7300109863281,399.7300109863281,12316047
2023-01-17 10:30:00-05:00,399.7099914550781,399.8299865722656,397.05999755859375,397.69500732421875,397.69500732421875,9414762
2023-01-17 11:30:00-05:00,397.69500732421875,398.6400146484375,397.489990234375,397.6099853515625,397.6099853515625,5611948
2023-01-17 12:30:00-05:00,397.67498779296875,398.3999938964844,397.5299987792969,398.1600036621094,398.1600036621094,4581536
2023-01-17 13:30:00-05:00,398.1499938964844,398.8399963378906,397.5899963378906,397.8399963378906,397.8399963378906,6432353
2023-01-17 14:30:00-05:00,397.8450012207031,398.70001220703125,397.7799987792969,397.9599914550781,397.9599914550781,6283429
2023-01-17 15:30:00-05:00,397.94000244140625,398.19000244140625,397.1549987792969,397.760009765625,397.760009765625,8836838
2023-01-18 09:30:00-05:00,399.3599853515625,400.1199951171875,398.3999938964844,399.4150085449219,399.4150085449219,14909537
2023-01-18 10:30:00-05:00,399.44000244140625,399.489990234375,394.95001220703125,395.364990234375,395.364990234375,15867740
2023-01-18 11:30:00-05:00,395.3599853515625,395.3599853515625,393.510009765625,393.7200012207031,393.7200012207031,11281553
2023-01-18 12:30:00-05:00,393.7099914550781,394.1000061035156,392.5299987792969,393.32989501953125,393.32989501953125,10470999
2023-01-18 13:30:00-05:00,393.3299865722656,394.05999755859375,393.0400085449219,393.7300109863281,393.7300109863281,7965634
2023-01-18 14:30:00-05:00,393.7200012207031,393.91009521484375,392.7099914550781,392.8215026855469,392.8215026855469,8193153
2023-01-18 15:30:00-05:00,392.80999755859375,392.8599853515625,391.2799987792969,391.5299987792969,391.5299987792969,14914076
2023-01-19 09:30:00-05:00,389.3599853515625,390.42999267578125,388.3999938964844,389.04998779296875,389.04998779296875,15867496
2023-01-19 10:30:00-05:00,389.05999755859375,389.06890869140625,387.55999755859375,387.79998779296875,387.79998779296875,9244044
2023-01-19 11:30:00-05:00,387.79998779296875,389.03741455078125,387.260009765625,388.3399963378906,388.3399963378906,7352008
2023-01-19 12:30:00-05:00,388.3299865722656,389.69000244140625,387.92999267578125,389.1181945800781,389.1181945800781,6731091
2023-01-19 13:30:00-05:00,389.1199951171875,390.9100036621094,389.1199951171875,390.6700134277344,390.6700134277344,11070112
2023-01-19 14:30:00-05:00,390.6700134277344,391.0799865722656,389.8949890136719,390.25,390.25,7882921
2023-01-19 15:30:00-05:00,390.260009765625,390.30999755859375,388.5,388.69000244140625,388.69000244140625,16380703
2023-01-20 09:30:00-05:00,390.1000061035156,391.04998779296875,388.3800048828125,390.95001220703125,390.95001220703125,15028597
2023-01-20 10:30:00-05:00,390.95001220703125,392.4200134277344,390.3599853515625,392.3500061035156,392.3500061035156,16680962
2023-01-20 11:30:00-05:00,392.3500061035156,392.4800109863281,391.6099853515625,392.05999755859375,392.05999755859375,7055600
2023-01-20 12:30:00-05:00,392.0249938964844,392.4200134277344,391.1000061035156,391.614990234375,391.614990234375,6656298
